business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
U001,200782001,GORDO associates,2019-08-21 12:07:28.020200325,2020.0,1930628281.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAA8,40953.58,64,,,,10,10,10,1,1,1,1,1,1,20,1090,
U001,200592182,DECA in,2019-08-18 10:35:44.020200408,2020.0,1930691946.0,2020-03-24 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200316,NAM4,953.76,64,,,,24,24,24,1,1,1,1,1,1,36,715,
U001,200799342,MITCH ,2019-08-09 14:13:20.020200417,2020.0,1930732243.0,2020-04-02 00:00:00.000000000,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402,NAA8,8331.72,64,,,,2,2,2,1,1,1,1,1,1,20,1886,
U001,200792734,MDV/ co,2019-07-27 02:57:04.020200417,2020.0,1930732895.0,2020-04-02 00:00:00.000000000,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402,NAA8,36778.76,64,,,,2,2,2,1,1,1,1,1,1,20,1821,
U001,200744019,TARG corp,2019-09-16 17:06:08.020200418,2020.0,1930730755.0,2020-04-03 00:00:00.000000000,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200403,NAA8,11098.1,64,,,,3,3,3,1,1,1,1,1,1,20,2763,
CA02,140104409,LOB systems,2019-08-20 16:27:44.020200411,2020.0,2960625412.0,2020-03-30 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200401,CA10,34335.797999999995,64,,,,30,30,30,1,1,1,1,1,1,5,1643,
U001,200790107,ROU us,2019-08-28 01:38:08.020200403,2020.0,1930670469.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200319,NAC6,94961.12,64,,,,19,19,19,1,1,1,1,1,1,25,2350,
U001,200769623,WAL-MAR associates,2019-08-04 12:16:00.020200324,2020.0,1930621677.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAH4,5256.34,64,,,,9,9,9,1,1,1,1,1,1,32,2955,
U001,200769623,WAL-MAR ,2019-08-05 19:31:12.020200510,2020.0,1930822233.0,2020-04-25 00:00:00.000000000,1970-01-01 00:00:00.020200510,1970-01-01 00:00:00.020200425,NAH4,1668.26,64,,,,25,25,25,1,1,1,1,1,1,32,2954,
U001,200407025,ALBERT corporation,2019-10-13 09:21:04.020200418,2020.0,1930731347.0,2020-04-03 00:00:00.000000000,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200403,NAA8,82139.36,64,,,,3,3,3,1,1,1,1,1,1,20,76,
U001,200230690,DECA systems,2019-08-27 03:01:20.020200323,2020.0,1930674529.0,2020-03-20 00:00:00.000000000,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200316,NAM1,1210.67,64,,,,20,20,20,1,1,1,1,1,1,33,717,
U001,200769623,WAL-MAR systems,2019-08-01 10:31:28.020200328,2020.0,1930645915.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200313,NAH4,13780.56,64,,,,13,13,13,1,1,1,1,1,1,32,2962,
U001,200759878,SA ,2019-08-20 22:36:48.020200403,2020.0,1930675221.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200319,NAH4,27604.75,64,,,,19,19,19,1,1,1,1,1,1,32,2364,
U001,200769623,WAL-MAR llc,2019-08-18 02:40:00.020200502,2020.0,1930795062.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200417,NAH4,4332.93,64,,,,17,17,17,1,1,1,1,1,1,32,2961,
U001,100001222,REST llc,2019-11-17 23:10:56.020200407,2020.0,1930688741.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323,NAA8,375.47,64,,,,23,23,23,1,1,1,1,1,1,20,2292,
U001,200793568,SUPE us,2019-09-10 07:15:12.020200404,2020.0,1930676139.0,2020-03-20 00:00:00.000000000,1970-01-01 00:00:00.020200404,1970-01-01 00:00:00.020200320,NAA8,339.14,64,,,,20,20,20,1,1,1,1,1,1,20,2638,
U001,200772670,ASSOCIAT corp,2019-08-17 04:09:36.020200425,2020.0,1930776704.0,2020-04-10 00:00:00.000000000,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200410,NAU5,70799.81,64,,,,10,10,10,1,1,1,1,1,1,46,187,
U001,200769623,WAL-MAR corporation,2019-08-01 09:59:28.020200522,2020.0,1930874124.0,2020-05-07 00:00:00.000000000,1970-01-01 00:00:00.020200522,1970-01-01 00:00:00.020200507,NAH4,18212.4,64,,,,7,7,7,1,1,1,1,1,1,32,2958,
U001,200769623,WAL-MAR us,2019-08-05 12:13:52.020200403,2020.0,1930661166.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200319,NAH4,10449.54,64,,,,19,19,19,1,1,1,1,1,1,32,2964,
U001,200071186,FATH associates,2019-10-26 05:13:36.020200326,2020.0,1930635727.0,2020-03-11 00:00:00.000000000,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200311,NAA8,52588.8,64,,,,11,11,11,1,1,1,1,1,1,20,910,
U001,200792293,UNIFIE corp,2019-12-20 13:54:08.020200520,2020.0,1930859383.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAX2,1.72,64,,,,5,5,5,1,1,1,1,1,1,63,2841,
U001,200759878,SA llc,2019-08-24 05:11:28.020200315,2020.0,1930583949.0,2020-02-29 00:00:00.000000000,1970-01-01 00:00:00.020200315,1970-01-01 00:00:00.020200229,NAH4,25412.53,64,,,,29,29,29,1,1,1,1,1,1,32,2371,
U001,200920735,ALBERT us,2019-09-23 05:05:04.020200503,2020.0,1930800205.0,2020-04-18 00:00:00.000000000,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200418,NAA8,138509.11,64,,,,18,18,18,1,1,1,1,1,1,20,82,
U001,200148860,DOLLA ,2019-10-30 23:36:32.020200612,2020.0,1930757597.0,2020-04-08 00:00:00.000000000,1970-01-01 00:00:00.020200612,1970-01-01 00:00:00.020200408,NAGD,4496.28,64,,,,8,8,8,1,1,1,1,1,1,31,785,
U001,200705742,DOT foundation,2019-08-22 22:51:44.020200408,2020.0,1930672312.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200319,NAD1,28409.71,64,,,,19,19,19,1,1,1,1,1,1,27,819,
U001,200974851,RESTA llc,2019-09-21 00:36:16.020200402,2020.0,1930668044.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAA8,4555.21,64,,,,18,18,18,1,1,1,1,1,1,20,2300,
U001,200793830,M trust,2019-09-19 10:44:16.020200412,2020.0,1930704977.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328,NAA8,91028.57,64,,,,28,28,28,1,1,1,1,1,1,20,1691,
U001,200794332,COST corporation,2019-08-24 03:56:48.020200502,2020.0,1930791236.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200417,NAAX,32481.88,64,,,,17,17,17,1,1,1,1,1,1,22,615,
U001,200769623,WAL-MAR trust,2019-08-03 18:59:12.020200412,2020.0,1930712364.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328,NAH4,1898.9,64,,,,28,28,28,1,1,1,1,1,1,32,2963,
CA02,140104409,LOB co,2019-10-24 16:00:00.020200419,2020.0,2960627834.0,2020-04-09 00:00:00.000000000,1970-01-01 00:00:00.020200419,1970-01-01 00:00:00.020200409,CA10,34285.951,64,,,,9,9,9,1,1,1,1,1,1,5,1637,
U001,200772670,ASSOCIAT trust,2019-08-29 21:20:00.020200409,2020.0,1930703927.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325,NAU5,90781.74,64,,,,25,25,25,1,1,1,1,1,1,46,193,
U001,200772670,ASSOCIAT corporation,2019-08-19 13:11:28.020200515,2020.0,1930845454.0,2020-04-30 00:00:00.000000000,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200430,NAU5,38064.69,64,,,,30,30,30,1,1,1,1,1,1,46,188,
U001,200769623,WAL-MAR us,2019-08-05 10:25:04.020200319,2020.0,1930604847.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAH4,31029.84,64,,,,4,4,4,1,1,1,1,1,1,32,2964,
CA02,140105847,GORDON F llc,2019-08-09 16:36:16.020200509,2020.0,2960629499.0,2020-04-28 00:00:00.000000000,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200429,CA10,1983.73,64,,,,28,28,28,1,1,1,1,1,1,5,1107,
U001,200761734,H E BUT associates,2019-09-14 01:33:52.020200322,2020.0,1930610048.0,2020-03-07 00:00:00.000000000,1970-01-01 00:00:00.020200322,1970-01-01 00:00:00.020200307,NAA8,71963.24,64,,,,7,7,7,1,1,1,1,1,1,20,1152,
U001,200770567,LABAT llc,2019-09-12 03:09:52.020200501,2020.0,1930792958.0,2020-04-16 00:00:00.000000000,1970-01-01 00:00:00.020200501,1970-01-01 00:00:00.020200416,NAA8,58894.97,64,,,,16,16,16,1,1,1,1,1,1,20,1581,
U001,200769623,WAL-MAR co,2019-07-25 20:43:44.020200420,2020.0,1930740677.0,2020-04-05 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200405,NAH4,13249.81,64,,,,5,5,5,1,1,1,1,1,1,32,2956,
U001,200769623,WAL-MAR co,2019-07-24 18:08:00.020200419,2020.0,1930748371.0,2020-04-04 00:00:00.000000000,1970-01-01 00:00:00.020200419,1970-01-01 00:00:00.020200404,NAH4,8949.7,64,,,,4,4,4,1,1,1,1,1,1,32,2956,
U001,200739534,OK corporation,2019-09-16 23:42:56.020200402,2020.0,1930668298.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAA8,76891.35,64,,,,18,18,18,1,1,1,1,1,1,20,2000,
U001,200759878,SA associates,2019-09-01 09:36:00.020200521,2020.0,1930857907.0,2020-05-06 00:00:00.000000000,1970-01-01 00:00:00.020200521,1970-01-01 00:00:00.020200506,NAH4,14350.9,64,,,,6,6,6,1,1,1,1,1,1,32,2365,
CA02,140104225,SAVE-ON- trust,2019-10-17 22:41:04.020200326,2020.0,2960619593.0,2020-03-16 00:00:00.000000000,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200316,CA10,47525.65299999999,64,,,,16,16,16,1,1,1,1,1,1,5,2414,
U001,200769623,WAL-MAR trust,2019-08-02 10:29:20.020200427,2020.0,1930779247.0,2020-04-12 00:00:00.000000000,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200412,NAH4,3731.07,64,,,,12,12,12,1,1,1,1,1,1,32,2963,
U001,200769623,WAL-MAR llc,2019-08-16 06:11:12.020200503,2020.0,1930798175.0,2020-04-18 00:00:00.000000000,1970-01-01 00:00:00.020200503,1970-01-01 00:00:00.020200418,NAH4,50223.78,64,,,,18,18,18,1,1,1,1,1,1,32,2961,
U001,200718130,SYSCO F ,2019-09-13 10:10:08.020200505,2020.0,1930808969.0,2020-04-20 00:00:00.000000000,1970-01-01 00:00:00.020200505,1970-01-01 00:00:00.020200420,NAA8,24759.23,64,,,,20,20,20,1,1,1,1,1,1,20,2703,
U001,200705742,DOT trust,2019-09-02 22:13:20.020200403,2020.0,1930670186.0,2020-03-19 00:00:00.000000000,1970-01-01 00:00:00.020200403,1970-01-01 00:00:00.020200319,NAA8,3103.67,64,,,,19,19,19,1,1,1,1,1,1,20,823,
U001,200719300,SYSTEMS associates,2019-09-16 05:00:48.020200325,2020.0,1930635738.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAA8,44955.54,64,,,,10,10,10,1,1,1,1,1,1,20,2744,
U001,200290370,BARGAIN  corporation,2019-11-16 06:13:20.020200318,2020.0,1930578037.0,2020-03-03 00:00:00.000000000,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200303,NAA8,7473.74,64,,,,3,3,3,1,1,1,1,1,1,20,237,
U001,200936373,SUPE associates,2019-08-29 23:36:32.020200424,2020.0,1930769803.0,2020-04-09 00:00:00.000000000,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200409,NAA8,145734.04,64,,,,9,9,9,1,1,1,1,1,1,20,2629,
U001,200769623,WAL-MAR corp,2019-07-24 00:57:36.020200512,2020.0,1930827076.0,2020-04-27 00:00:00.000000000,1970-01-01 00:00:00.020200512,1970-01-01 00:00:00.020200427,NAH4,9490.33,64,,,,27,27,27,1,1,1,1,1,1,32,2957,
U001,200707822,PUBLI systems,2019-08-14 17:23:12.020200411,2020.0,1930709190.0,2020-03-27 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327,NAA8,74333.52,64,,,,27,27,27,1,1,1,1,1,1,20,2200,
U001,200020431,DEC foundation,2019-10-03 07:28:00.020200424,2020.0,1930764963.0,2020-04-09 00:00:00.000000000,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200401,NAM4,115.8,64,,,,9,9,9,1,1,1,1,1,1,36,703,
U001,200803720,DEC in,2019-09-20 17:50:56.020200423,2020.0,1930818058.0,2020-04-23 00:00:00.000000000,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200416,NAM1,6052.84,64,,,,23,23,23,1,1,1,1,1,1,33,704,
U001,200769623,WAL-MAR in,2019-08-06 21:05:04.020200323,2020.0,1930621005.0,2020-03-08 00:00:00.000000000,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200308,NAH4,2090.86,64,,,,8,8,8,1,1,1,1,1,1,32,2960,
U001,200759878,SA systems,2019-09-25 21:02:56.020200324,2020.0,1930619612.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAH4,5903.19,64,,,,9,9,9,1,1,1,1,1,1,32,2372,
U001,200744019,TARG llc,2019-09-10 15:02:24.020200327,2020.0,1930638058.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200312,NAA8,2375.73,64,,,,12,12,12,1,1,1,1,1,1,20,2767,
U001,200253680,SCHWANS us,2019-09-26 23:42:56.020200319,2020.0,1930605669.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAA8,49330.8,64,,,,4,4,4,1,1,1,1,1,1,20,2430,
U001,200769623,WAL-MAR associates,2019-07-23 10:25:04.020200525,2020.0,1930881751.0,2020-05-10 00:00:00.000000000,1970-01-01 00:00:00.020200525,1970-01-01 00:00:00.020200510,NAH4,44713.09,64,,,,10,10,10,1,1,1,1,1,1,32,2955,
U001,200769623,WAL-MAR trust,2019-07-31 14:06:56.020200521,2020.0,1930859207.0,2020-05-06 00:00:00.000000000,1970-01-01 00:00:00.020200521,1970-01-01 00:00:00.020200506,NAH4,18705.19,64,,,,6,6,6,1,1,1,1,1,1,32,2963,
CA02,140106408,WAL-M in,2019-09-15 10:42:08.020200330,2020.0,2960620956.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200330,1970-01-01 00:00:00.020200320,CA10,10431.519,64,,,,18,18,18,1,1,1,1,1,1,5,2949,
U001,200048886,SHERWO in,2019-10-25 14:09:04.020200410,2020.0,1930706814.0,2020-03-26 00:00:00.000000000,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200326,NAA8,70920.3,64,,,,26,26,26,1,1,1,1,1,1,20,2468,
U001,200769623,WAL-MAR systems,2019-07-31 16:27:44.020200511,2020.0,1930826849.0,2020-04-26 00:00:00.000000000,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200426,NAH4,36576.02,64,,,,26,26,26,1,1,1,1,1,1,32,2962,
U001,200780383,MEIJ co,2019-09-02 19:31:12.020200508,2020.0,1930821688.0,2020-04-23 00:00:00.000000000,1970-01-01 00:00:00.020200508,1970-01-01 00:00:00.020200423,NAA8,1435.06,64,,,,23,23,23,1,1,1,1,1,1,20,1832,
U001,200772595,SAFEW in,2019-09-02 00:04:16.020200420,2020.0,1930751612.0,2020-04-05 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200405,NAA8,7025.11,64,,,,5,5,5,1,1,1,1,1,1,20,2383,
U001,200769623,WAL-MAR foundation,2019-08-04 15:19:28.020200415,2020.0,1930715873.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAH4,13237.44,64,,,,31,31,31,1,1,1,1,1,1,32,2959,
U001,200726979,BJ'S  ,2019-08-21 20:11:44.020200501,2020.0,1930792954.0,2020-04-16 00:00:00.000000000,1970-01-01 00:00:00.020200501,1970-01-01 00:00:00.020200416,NAA8,132.72,64,,,,16,16,16,1,1,1,1,1,1,20,317,
U001,200723794,MID MO in,2019-08-28 13:05:04.020200407,2020.0,1930686671.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323,NAA8,51628.12,64,,,,23,23,23,1,1,1,1,1,1,20,1874,
U001,200762301,C&S WH in,2019-08-23 12:56:32.020200425,2020.0,1930773715.0,2020-04-10 00:00:00.000000000,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200410,NAC6,17032.24,64,,,,10,10,10,1,1,1,1,1,1,25,442,
U001,200769623,WAL-MAR corporation,2019-07-30 16:40:32.020200319,2020.0,1930598329.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAH4,9497.45,64,,,,4,4,4,1,1,1,1,1,1,32,2958,
U001,200707822,PUBLI foundation,2019-08-14 17:23:12.020200411,2020.0,1930715070.0,2020-03-27 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327,NAA8,60621.57,64,,,,27,27,27,1,1,1,1,1,1,20,2197,
U001,200769623,WAL-MAR ,2019-07-26 02:27:12.020200413,2020.0,1930715444.0,2020-03-29 00:00:00.000000000,1970-01-01 00:00:00.020200413,1970-01-01 00:00:00.020200329,NAH4,43600.98,64,,,,29,29,29,1,1,1,1,1,1,32,2954,
U001,200762301,C&S WH in,2019-08-17 13:30:40.020200520,2020.0,1930855184.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAC6,46128.42,64,,,,5,5,5,1,1,1,1,1,1,25,442,
U001,200769623,WAL-MAR systems,2019-07-31 22:19:44.020200324,2020.0,1930622870.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAH4,40427.81,64,,,,9,9,9,1,1,1,1,1,1,32,2962,
U001,200769623,WAL-MAR ,2019-07-26 09:18:56.020200318,2020.0,1930586306.0,2020-03-03 00:00:00.000000000,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200303,NAH4,63002.45,64,,,,3,3,3,1,1,1,1,1,1,32,2954,
U001,200230690,DECA in,2019-10-14 10:29:20.020200424,2020.0,1930745776.0,2020-04-04 00:00:00.000000000,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200401,NAM4,8114.5,64,,,,4,4,4,1,1,1,1,1,1,36,715,
U001,200900909,SYSCO in,2019-08-24 21:13:36.020200529,2020.0,1930903682.0,2020-05-14 00:00:00.000000000,1970-01-01 00:00:00.020200529,1970-01-01 00:00:00.020200514,NAA8,1094.28,64,,,,14,14,14,1,1,1,1,1,1,20,2738,
U001,200769623,WAL-MAR trust,2019-07-30 22:38:56.020200427,2020.0,1930777455.0,2020-04-12 00:00:00.000000000,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200412,NAH4,59390.59,64,,,,12,12,12,1,1,1,1,1,1,32,2963,
U001,200820380,SMITH'S foundation,2019-09-13 08:53:20.020200406,2020.0,1930685029.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAA8,73882.2,64,,,,22,22,22,1,1,1,1,1,1,20,2514,
U001,200786288,FAMILY associates,2019-09-05 15:53:36.020200314,2020.0,1930581058.0,2020-02-28 00:00:00.000000000,1970-01-01 00:00:00.020200314,1970-01-01 00:00:00.020200228,NAA8,12967.81,64,,,,28,28,28,1,1,1,1,1,1,20,887,
U001,200720238,WOODM foundation,2019-10-24 19:56:48.020200407,2020.0,1930687321.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323,NAA8,102766.75,64,,,,23,23,23,1,1,1,1,1,1,20,2883,
U001,200769623,WAL-MAR corporation,2019-07-31 18:31:28.020200501,2020.0,1930783444.0,2020-04-16 00:00:00.000000000,1970-01-01 00:00:00.020200501,1970-01-01 00:00:00.020200416,NAH4,69953.2,64,,,,16,16,16,1,1,1,1,1,1,32,2958,
U001,200418007,AM corporation,2019-09-10 13:20:00.020200506,2020.0,1930794494.0,2020-04-21 00:00:00.000000000,1970-01-01 00:00:00.020200506,1970-01-01 00:00:00.020200421,NAA8,5262.11,64,,,,21,21,21,1,1,1,1,1,1,20,95,
U001,200759878,SA in,2019-08-23 23:19:28.020200406,2020.0,1930670254.0,2020-03-22 00:00:00.000000000,1970-01-01 00:00:00.020200406,1970-01-01 00:00:00.020200322,NAH4,13657.2,64,,,,22,22,22,1,1,1,1,1,1,32,2370,
U001,200726979,BJ'S  systems,2019-09-03 12:56:32.020200314,2020.0,1930575320.0,2020-02-28 00:00:00.000000000,1970-01-01 00:00:00.020200314,1970-01-01 00:00:00.020200228,NAA8,9222.81,64,,,,28,28,28,1,1,1,1,1,1,20,325,
U001,200759878,SA in,2019-08-07 07:55:44.020200316,2020.0,1930577745.0,2020-03-01 00:00:00.000000000,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200301,NAH4,13603.02,64,,,,1,1,1,1,1,1,1,1,1,32,2370,
U001,200780383,MEIJ trust,2019-08-14 00:12:48.020200401,2020.0,1930661626.0,2020-03-17 00:00:00.000000000,1970-01-01 00:00:00.020200401,1970-01-01 00:00:00.020200317,NAA8,110640.53,64,,,,17,17,17,1,1,1,1,1,1,20,1839,
U001,200936373,SUPE corp,2019-09-04 08:27:44.020200412,2020.0,1930715765.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328,NAA8,31890.04,64,,,,28,28,28,1,1,1,1,1,1,20,2631,
U001,200772670,ASSOCIAT corporation,2019-08-13 22:36:48.020200320,2020.0,1930600080.0,2020-03-05 00:00:00.000000000,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200305,NAU5,84649.31,64,,,,5,5,5,1,1,1,1,1,1,46,188,
U001,200592182,DECA trust,2019-08-18 12:13:52.020200424,2020.0,1930789845.0,2020-04-16 00:00:00.000000000,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200401,NAM4,1044.28,64,,,,16,16,16,1,1,1,1,1,1,36,718,
U001,200078795,H T H foundation,2019-10-25 08:21:20.020200325,2020.0,1930637437.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAA8,14661.68,64,,,,10,10,10,1,1,1,1,1,1,20,1169,
U001,200769623,WAL-MAR corp,2019-07-24 14:45:20.020200504,2020.0,1930800928.0,2020-04-19 00:00:00.000000000,1970-01-01 00:00:00.020200504,1970-01-01 00:00:00.020200419,NAH4,34257.63,64,,,,19,19,19,1,1,1,1,1,1,32,2957,
U001,200799367,MCL corporation,2019-09-03 19:35:28.020200507,2020.0,1930814450.0,2020-04-22 00:00:00.000000000,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200422,NAA8,7913.79,64,,,,22,22,22,1,1,1,1,1,1,20,1800,
U001,200707822,PUBLI corporation,2019-08-21 07:13:04.020200324,2020.0,1930623791.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,110964.09,64,,,,9,9,9,1,1,1,1,1,1,20,2196,
U001,200290370,BARGAIN  corporation,2019-10-22 17:16:48.020200326,2020.0,1930636581.0,2020-03-11 00:00:00.000000000,1970-01-01 00:00:00.020200326,1970-01-01 00:00:00.020200311,NAA8,27860.09,64,,,,11,11,11,1,1,1,1,1,1,20,237,
U001,200769623,WAL-MAR corp,2019-07-23 20:05:20.020200426,2020.0,1930776591.0,2020-04-11 00:00:00.000000000,1970-01-01 00:00:00.020200426,1970-01-01 00:00:00.020200411,NAH4,60528.38,64,,,,11,11,11,1,1,1,1,1,1,32,2957,
U001,200769556,SHAM systems,2019-09-05 10:20:48.020200510,2020.0,1930810082.0,2020-04-25 00:00:00.000000000,1970-01-01 00:00:00.020200510,1970-01-01 00:00:00.020200425,NAA8,4785.84,64,,,,25,25,25,1,1,1,1,1,1,20,2441,
U001,200799367,MCL us,2019-09-18 06:41:04.020200520,2020.0,1930853791.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAA8,66617.91,64,,,,5,5,5,1,1,1,1,1,1,20,1806,
U001,200769623,WAL-MAR llc,2019-08-16 05:52:00.020200412,2020.0,1930708188.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200412,1970-01-01 00:00:00.020200328,NAH4,14718.86,64,,,,28,28,28,1,1,1,1,1,1,32,2961,
U001,200515231,US  ,2019-10-01 17:25:20.020200507,2020.0,1930812563.0,2020-04-22 00:00:00.000000000,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200422,NAA8,1757.95,64,,,,22,22,22,1,1,1,1,1,1,20,2867,
U001,200820380,SMITH'S trust,2019-09-08 19:41:52.020200513,2020.0,1930827811.0,2020-04-28 00:00:00.000000000,1970-01-01 00:00:00.020200513,1970-01-01 00:00:00.020200428,NAA8,34187.64,64,,,,28,28,28,1,1,1,1,1,1,20,2518,
U001,200780383,MEIJ in,2019-08-26 03:48:16.020200411,2020.0,1930706249.0,2020-03-27 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327,NAA8,63425.86,64,,,,27,27,27,1,1,1,1,1,1,20,1836,
U001,200803720,DEC corporation,2019-09-06 21:02:56.020200509,2020.0,1930819167.0,2020-04-23 00:00:00.000000000,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200416,NAM4,13993.49,64,,,,23,23,23,1,1,1,1,1,1,36,702,
U001,200793088,DEMOU associates,2019-08-20 14:30:24.020200417,2020.0,1930721284.0,2020-04-02 00:00:00.000000000,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402,NAA8,53514.76,64,,,,2,2,2,1,1,1,1,1,1,20,735,
U001,200769623,WAL-MAR ,2019-08-06 06:43:12.020200324,2020.0,1930621624.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAH4,2752.67,64,,,,9,9,9,1,1,1,1,1,1,32,2954,
